wall_time,time_s,seq,v1,v2,v3,T_surf,T_rise,current,acoustic_rms,SOC_pct,soc_est,soh_est,fault_bits_hex,fault_names,chg_open,dsc_open,ground_truth,outcome
2026-06-25T15:23:22.565+00:00,914.0,9141,3.8155,3.8194,3.7997,30.73,5.73,-2.912,0.0190,74.61,75.86,104.86,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:22.690+00:00,915.0,9151,3.8171,3.8179,3.8015,30.61,5.61,-2.908,0.0185,74.58,75.84,104.88,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:22.822+00:00,916.0,9161,3.8132,3.8076,3.8370,30.58,5.58,-2.891,0.0221,74.56,75.88,104.98,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:22.940+00:00,917.0,9171,3.8112,3.8031,3.7849,30.55,5.55,-2.893,0.0189,74.53,75.80,104.91,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.066+00:00,918.0,9181,3.8139,3.8012,3.8168,30.70,5.70,-2.899,0.0156,74.50,75.82,104.98,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.194+00:00,919.0,9191,3.8110,3.8069,3.8164,30.70,5.70,-2.887,0.0242,74.47,75.83,105.03,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.316+00:00,920.0,9201,3.8185,3.8205,3.8236,30.61,5.61,-2.928,0.0132,74.44,75.85,105.11,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.441+00:00,921.0,9211,3.8089,3.8085,3.8206,30.59,5.59,-2.902,0.0139,74.42,75.77,105.01,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.566+00:00,922.0,9221,3.8138,3.8106,3.8097,30.45,5.45,-2.888,0.0272,74.39,75.78,105.08,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.702+00:00,923.0,9231,3.8124,3.8157,3.8424,30.58,5.58,-2.917,0.0176,74.36,75.81,105.17,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.816+00:00,924.0,9241,3.8146,3.8089,3.8198,30.53,5.53,-2.890,0.0254,74.33,75.76,105.13,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:23.940+00:00,925.0,9251,3.8095,3.8188,3.8027,30.58,5.58,-2.925,0.0140,74.31,75.76,105.17,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.066+00:00,926.0,9261,3.8058,3.8102,3.7946,30.46,5.46,-2.873,0.0131,74.28,75.69,105.10,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.194+00:00,927.0,9271,3.8158,3.8152,3.8156,30.45,5.45,-2.891,0.0161,74.25,75.75,105.23,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.316+00:00,928.0,9281,3.8144,3.8047,3.8183,30.49,5.49,-2.892,0.0172,74.22,75.69,105.19,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.445+00:00,929.0,9291,3.8086,3.8034,3.7948,30.55,5.55,-2.920,0.0222,74.19,75.67,105.20,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.565+00:00,930.0,9301,3.8116,3.8107,3.8161,30.58,5.58,-2.910,0.0179,74.17,75.68,105.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.690+00:00,931.0,9311,3.8158,3.8164,3.8126,30.54,5.54,-2.909,0.0171,74.14,75.71,105.35,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.816+00:00,932.0,9321,3.8083,3.8144,3.8178,30.45,5.45,-2.886,0.0119,74.11,75.65,105.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:24.941+00:00,933.0,9331,3.8136,3.8094,3.8119,30.60,5.60,-2.916,0.0174,74.08,75.68,105.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.066+00:00,934.0,9341,3.8062,3.7977,3.8074,30.52,5.52,-2.900,0.0168,74.06,75.61,105.31,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.212+00:00,935.0,9351,3.8097,3.8218,3.8096,30.51,5.51,-2.882,0.0206,74.03,75.64,105.40,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.315+00:00,936.0,9361,3.8127,3.8100,3.8260,30.53,5.53,-2.884,0.0157,74.00,75.63,105.42,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.440+00:00,937.0,9371,3.8036,3.8092,3.7944,30.55,5.55,-2.904,0.0137,73.97,75.61,105.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.566+00:00,938.0,9381,3.8077,3.8144,3.7980,30.40,5.40,-2.899,0.0185,73.94,75.59,105.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.691+00:00,939.0,9391,3.8071,3.8047,3.8037,30.50,5.50,-2.895,0.0218,73.92,75.56,105.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.814+00:00,940.0,9401,3.8093,3.8028,3.7997,30.47,5.47,-2.911,0.0167,73.89,75.55,105.47,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:25.960+00:00,941.0,9411,3.8067,3.7988,3.8204,30.51,5.51,-2.940,0.0115,73.86,75.55,105.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.066+00:00,942.0,9421,3.8073,3.8010,3.7892,30.58,5.58,-2.925,0.0198,73.83,75.53,105.52,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.193+00:00,943.0,9431,3.8087,3.8021,3.8311,30.52,5.52,-2.890,0.0149,73.81,75.53,105.56,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.316+00:00,944.0,9441,3.8005,3.7998,3.8038,30.52,5.52,-2.896,0.0227,73.78,75.50,105.55,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.440+00:00,945.0,9451,3.8050,3.8085,3.8130,30.48,5.48,-2.919,0.0100,73.75,75.50,105.59,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.565+00:00,946.0,9461,3.8063,3.8094,3.7857,30.50,5.50,-2.917,0.0177,73.72,75.47,105.59,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.699+00:00,947.0,9471,3.8061,3.8111,3.8096,30.54,5.54,-2.905,0.0162,73.69,75.47,105.63,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.817+00:00,948.0,9481,3.8063,3.8043,3.7956,30.46,5.46,-2.888,0.0199,73.67,75.45,105.63,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:26.940+00:00,949.0,9491,3.8048,3.8104,3.8006,30.49,5.49,-2.903,0.0153,73.64,75.43,105.64,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.069+00:00,950.0,9501,3.8031,3.7877,3.8059,30.60,5.60,-2.912,0.0132,73.61,75.42,105.68,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.193+00:00,951.0,9511,3.7964,3.7987,3.7806,30.57,5.57,-2.917,0.0166,73.58,75.39,105.67,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.315+00:00,952.0,9521,3.8063,3.8019,3.8084,30.54,5.54,-2.900,0.0235,73.56,75.37,105.68,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.449+00:00,953.0,9531,3.8053,3.8071,3.7978,30.50,5.50,-2.907,0.0257,73.53,75.37,105.72,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.566+00:00,954.0,9541,3.8036,3.7977,3.7961,30.38,5.38,-2.918,0.0179,73.50,75.33,105.70,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.691+00:00,955.0,9551,3.8033,3.8079,3.8084,30.55,5.55,-2.890,0.0192,73.47,75.32,105.72,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.817+00:00,956.0,9561,3.8010,3.8019,3.8155,30.58,5.58,-2.917,0.0104,73.44,75.33,105.78,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:27.940+00:00,957.0,9571,3.8005,3.8075,3.7930,30.50,5.50,-2.917,0.0225,73.42,75.32,105.81,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.065+00:00,958.0,9581,3.8057,3.7977,3.7924,30.50,5.50,-2.917,0.0219,73.39,75.29,105.80,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.204+00:00,959.0,9591,3.8036,3.7986,3.7976,30.56,5.56,-2.883,0.0148,73.36,75.27,105.81,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.315+00:00,960.0,9601,3.7940,3.7937,3.7928,30.54,5.54,-2.904,0.0227,73.33,75.23,105.79,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.441+00:00,961.0,9611,3.8007,3.7906,3.7688,30.50,5.50,-2.904,0.0134,73.31,75.21,105.80,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.566+00:00,962.0,9621,3.8011,3.7969,3.8053,30.52,5.52,-2.915,0.0208,73.28,75.23,105.88,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.693+00:00,963.0,9631,3.8057,3.8113,3.8107,30.61,5.61,-2.919,0.0180,73.25,75.29,105.99,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.816+00:00,964.0,9641,3.7942,3.7943,3.8078,30.49,5.49,-2.901,0.0182,73.22,75.20,105.91,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:28.941+00:00,965.0,9651,3.8024,3.8147,3.8173,30.48,5.48,-2.885,0.0086,73.19,75.22,105.97,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.068+00:00,966.0,9661,3.7985,3.7982,3.7779,30.59,5.59,-2.902,0.0186,73.17,75.18,105.96,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.194+00:00,967.0,9671,3.7989,3.7904,3.8234,30.43,5.43,-2.912,0.0115,73.14,75.19,106.01,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.316+00:00,968.0,9681,3.7969,3.7956,3.8113,30.56,5.56,-2.920,0.0198,73.11,75.16,106.00,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.441+00:00,969.0,9691,3.7992,3.8036,3.7951,30.61,5.61,-2.899,0.0201,73.08,75.13,105.99,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.577+00:00,970.0,9701,3.7967,3.7926,3.8068,30.51,5.51,-2.907,0.0233,73.06,75.13,106.03,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.693+00:00,971.0,9711,3.7939,3.7812,3.8018,30.52,5.52,-2.869,0.0147,73.03,75.08,106.00,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.816+00:00,972.0,9721,3.7958,3.8060,3.8043,30.55,5.55,-2.901,0.0200,73.00,75.07,106.03,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:29.941+00:00,973.0,9731,3.7926,3.7862,3.8013,30.68,5.68,-2.928,0.0200,72.97,75.06,106.06,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.065+00:00,974.0,9741,3.7937,3.8074,3.7880,30.44,5.44,-2.908,0.0234,72.94,75.04,106.07,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.205+00:00,975.0,9751,3.7943,3.7923,3.8036,30.44,5.44,-2.904,0.0144,72.92,75.03,106.09,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.327+00:00,976.0,9761,3.7912,3.7990,3.8159,30.63,5.63,-2.900,0.0221,72.89,75.06,106.17,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.441+00:00,977.0,9771,3.7833,3.7919,3.7888,30.59,5.59,-2.895,0.0264,72.86,74.96,106.06,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.565+00:00,978.0,9781,3.7934,3.7925,3.7903,30.69,5.69,-2.907,0.0191,72.83,74.98,106.14,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.690+00:00,979.0,9791,3.7969,3.8003,3.8057,30.50,5.50,-2.914,0.0121,72.81,75.01,106.22,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.817+00:00,980.0,9801,3.7969,3.7969,3.8017,30.63,5.63,-2.905,0.0216,72.78,74.97,106.20,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:30.940+00:00,981.0,9811,3.7921,3.7870,3.7684,30.58,5.58,-2.901,0.0179,72.75,74.90,106.12,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.067+00:00,982.0,9821,3.7944,3.7910,3.8104,30.64,5.64,-2.874,0.0175,72.72,74.93,106.22,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.196+00:00,983.0,9831,3.7901,3.7875,3.7948,30.67,5.67,-2.923,0.0249,72.69,74.87,106.16,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.315+00:00,984.0,9841,3.7895,3.7877,3.7947,30.60,5.60,-2.863,0.0161,72.67,74.89,106.23,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.440+00:00,985.0,9851,3.7906,3.7932,3.7979,30.58,5.58,-2.882,0.0177,72.64,74.87,106.24,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.565+00:00,986.0,9861,3.7940,3.7952,3.7883,30.54,5.54,-2.892,0.0235,72.61,74.85,106.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.690+00:00,987.0,9871,3.7920,3.7861,3.7982,30.65,5.65,-2.898,0.0193,72.58,74.83,106.27,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.819+00:00,988.0,9881,3.7917,3.8073,3.7889,30.57,5.57,-2.884,0.0241,72.56,74.83,106.30,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:31.940+00:00,989.0,9891,3.7950,3.7951,3.7948,30.52,5.52,-2.901,0.0107,72.53,74.81,106.31,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.064+00:00,990.0,9901,3.7937,3.7836,3.7844,30.59,5.59,-2.884,0.0147,72.50,74.81,106.35,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.198+00:00,991.0,9911,3.7912,3.7883,3.8023,30.58,5.58,-2.891,0.0122,72.47,74.81,106.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.316+00:00,992.0,9921,3.7872,3.8014,3.7835,30.61,5.61,-2.882,0.0111,72.44,74.77,106.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.442+00:00,993.0,9931,3.7878,3.7761,3.7869,30.74,5.74,-2.876,0.0217,72.42,74.74,106.36,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.566+00:00,994.0,9941,3.7879,3.7922,3.7806,30.61,5.61,-2.887,0.0117,72.39,74.71,106.35,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.690+00:00,995.0,9951,3.7919,3.7906,3.7887,30.61,5.61,-2.889,0.0202,72.36,74.71,106.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.816+00:00,996.0,9961,3.7857,3.7858,3.7799,30.70,5.70,-2.896,0.0318,72.33,74.69,106.40,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:32.943+00:00,997.0,9971,3.7859,3.7954,3.7643,30.60,5.60,-2.913,0.0184,72.31,74.66,106.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.066+00:00,998.0,9981,3.7869,3.7772,3.7910,30.61,5.61,-2.912,0.0148,72.28,74.63,106.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.190+00:00,999.0,9991,3.7923,3.7955,3.7821,30.49,5.49,-2.903,0.0256,72.25,74.66,106.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.316+00:00,1000.0,10001,3.7856,3.7869,3.7890,30.72,5.72,-2.898,0.0156,72.22,74.64,106.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.440+00:00,1001.0,10011,3.7901,3.7966,3.7675,30.75,5.75,-2.892,0.0241,72.19,74.60,106.46,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.586+00:00,1002.0,10021,3.7916,3.7897,3.7855,30.62,5.62,-2.901,0.0153,72.17,74.59,106.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.690+00:00,1003.0,10031,3.7891,3.7915,3.7731,30.75,5.75,-2.901,0.0164,72.14,74.57,106.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.815+00:00,1004.0,10041,3.7867,3.7962,3.7912,30.59,5.59,-2.899,0.0207,72.11,74.56,106.53,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:33.941+00:00,1005.0,10051,3.7807,3.7799,3.7836,30.71,5.71,-2.882,0.0182,72.08,74.54,106.54,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.066+00:00,1006.0,10061,3.7861,3.7887,3.7715,30.74,5.74,-2.915,0.0173,72.06,74.49,106.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.190+00:00,1007.0,10071,3.7840,3.7897,3.7974,30.67,5.67,-2.893,0.0184,72.03,74.52,106.58,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.315+00:00,1008.0,10081,3.7906,3.7788,3.7924,30.76,5.76,-2.925,0.0167,72.00,74.51,106.61,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.444+00:00,1009.0,10091,3.7834,3.7737,3.7885,30.64,5.64,-2.887,0.0142,71.97,74.47,106.58,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.565+00:00,1010.0,10101,3.7886,3.7817,3.7919,30.68,5.68,-2.885,0.0179,71.94,74.50,106.67,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.689+00:00,1011.0,10111,3.7819,3.7994,3.7979,30.79,5.79,-2.896,0.0194,71.92,74.45,106.63,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.815+00:00,1012.0,10121,3.7912,3.7836,3.8248,30.67,5.67,-2.901,0.0162,71.89,74.48,106.72,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:34.940+00:00,1013.0,10131,3.7843,3.7884,3.7892,30.64,5.64,-2.884,0.0215,71.86,74.40,106.64,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.067+00:00,1014.0,10141,3.7825,3.7896,3.7872,30.58,5.58,-2.891,0.0111,71.83,74.40,106.67,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.200+00:00,1015.0,10151,3.7828,3.7775,3.7711,30.64,5.64,-2.900,0.0218,71.81,74.33,106.61,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.320+00:00,1016.0,10161,3.7779,3.7711,3.7705,30.69,5.69,-2.906,0.0124,71.78,74.32,106.63,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.447+00:00,1017.0,10171,3.7874,3.7869,3.8045,30.70,5.70,-2.911,0.0166,71.75,74.36,106.73,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.566+00:00,1018.0,10181,3.7775,3.7737,3.7845,30.59,5.59,-2.897,0.0217,71.72,74.30,106.68,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.691+00:00,1019.0,10191,3.7789,3.7760,3.7745,30.76,5.76,-2.875,0.0161,71.69,74.29,106.70,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.818+00:00,1020.0,10201,3.7820,3.7733,3.7810,30.74,5.74,-2.910,0.0114,71.67,74.30,106.75,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:35.940+00:00,1021.0,10211,3.7798,3.7705,3.7732,30.83,5.83,-2.918,0.0218,71.64,74.27,106.75,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.067+00:00,1022.0,10221,3.7844,3.7993,3.7691,30.77,5.77,-2.866,0.0164,71.61,74.24,106.75,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.204+00:00,1023.0,10231,3.7830,3.7934,3.7782,30.74,5.74,-2.922,0.0211,71.58,74.22,106.75,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.315+00:00,1024.0,10241,3.7848,3.7813,3.7849,30.78,5.78,-2.901,0.0173,71.56,74.22,106.80,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.441+00:00,1025.0,10251,3.7778,3.7723,3.7776,30.57,5.57,-2.884,0.0228,71.53,74.18,106.77,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.565+00:00,1026.0,10261,3.7792,3.7687,3.7927,30.73,5.73,-2.890,0.0194,71.50,74.15,106.77,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.691+00:00,1027.0,10271,3.7777,3.7739,3.7721,30.83,5.83,-2.893,0.0133,71.47,74.13,106.78,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.814+00:00,1028.0,10281,3.7795,3.7769,3.7848,30.70,5.70,-2.913,0.0151,71.44,74.16,106.86,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:36.957+00:00,1029.0,10291,3.7751,3.7794,3.7755,30.88,5.88,-2.895,0.0171,71.42,74.11,106.82,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.066+00:00,1030.0,10301,3.7835,3.7885,3.7924,30.76,5.76,-2.890,0.0128,71.39,74.13,106.89,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.192+00:00,1031.0,10311,3.7778,3.7766,3.7609,30.77,5.77,-2.891,0.0261,71.36,74.07,106.85,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.315+00:00,1032.0,10321,3.7779,3.7776,3.7729,30.77,5.77,-2.890,0.0170,71.33,74.09,106.91,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.440+00:00,1033.0,10331,3.7745,3.7808,3.7680,30.71,5.71,-2.908,0.0159,71.31,74.05,106.89,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.566+00:00,1034.0,10341,3.7751,3.7815,3.7425,30.73,5.73,-2.924,0.0174,71.28,74.00,106.85,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.690+00:00,1035.0,10351,3.7766,3.7706,3.7807,30.81,5.81,-2.918,0.0218,71.25,74.00,106.89,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.817+00:00,1036.0,10361,3.7761,3.7618,3.7845,30.86,5.86,-2.921,0.0171,71.22,73.97,106.88,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:37.940+00:00,1037.0,10371,3.7732,3.7762,3.7732,30.69,5.69,-2.891,0.0163,71.19,73.96,106.90,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.065+00:00,1038.0,10381,3.7822,3.7704,3.7839,30.79,5.79,-2.885,0.0153,71.17,73.94,106.92,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.191+00:00,1039.0,10391,3.7674,3.7742,3.7766,30.76,5.76,-2.898,0.0203,71.14,73.93,106.94,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.315+00:00,1040.0,10401,3.7743,3.7625,3.7818,30.78,5.78,-2.910,0.0193,71.11,73.88,106.91,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.441+00:00,1041.0,10411,3.7742,3.7702,3.7695,30.71,5.71,-2.898,0.0192,71.08,73.91,106.98,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.576+00:00,1042.0,10421,3.7770,3.7815,3.7723,30.65,5.65,-2.899,0.0198,71.06,73.87,106.98,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.690+00:00,1043.0,10431,3.7723,3.7802,3.7908,30.81,5.81,-2.880,0.0283,71.03,73.87,107.00,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.815+00:00,1044.0,10441,3.7723,3.7769,3.7773,30.84,5.84,-2.919,0.0153,71.00,73.82,106.97,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:38.940+00:00,1045.0,10451,3.7742,3.7741,3.7787,30.71,5.71,-2.887,0.0229,70.97,73.81,107.00,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.071+00:00,1046.0,10461,3.7687,3.7722,3.7909,30.80,5.80,-2.912,0.0139,70.94,73.83,107.06,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.195+00:00,1047.0,10471,3.7738,3.7760,3.7802,30.63,5.63,-2.917,0.0142,70.92,73.82,107.08,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.315+00:00,1048.0,10481,3.7752,3.7773,3.7664,30.82,5.82,-2.910,0.0124,70.89,73.77,107.06,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.440+00:00,1049.0,10491,3.7685,3.7717,3.7503,30.83,5.83,-2.887,0.0161,70.86,73.71,107.01,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.573+00:00,1050.0,10501,3.7759,3.7796,3.7973,30.65,5.65,-2.897,0.0169,70.83,73.73,107.07,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.690+00:00,1051.0,10511,3.7680,3.7639,3.7851,30.72,5.72,-2.911,0.0191,70.81,73.72,107.10,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.817+00:00,1052.0,10521,3.7693,3.7705,3.7686,30.86,5.86,-2.922,0.0227,70.78,73.67,107.05,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:39.941+00:00,1053.0,10531,3.7749,3.7833,3.7712,30.80,5.80,-2.896,0.0162,70.75,73.68,107.10,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:40.065+00:00,1054.0,10541,3.7657,3.7676,3.7412,30.78,5.78,-2.890,0.0240,70.72,73.59,107.01,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:23:40.223+00:00,1055.0,10551,3.7675,3.7603,3.7665,30.97,5.97,-2.888,0.0162,70.69,73.60,107.07,0x0000,NONE,CLOSED,CLOSED,0,TN
